|normal|no_clean
3086|Chip in and be automatically entered to join @OFA in Chicago to celebrate President Obama's birthday: http:// ofa.bo/azu|5.788000000000001
3087|"""I am always going to keep listening and I am always going to keep fighting."" President Obama #OpportunityForAll"|5.6450000000000005
3088|"""Our country is stronger when every American can count on affordable health insurance.""  President Obama"|5.897777777777779
3089|"""More than 450,000 of your neighbors are poised to get a raise.""  President Obama on Minnesota raising the minimum wage #RaiseTheWage"|5.373846153846154
3090|President Obama: Gridlock and willful indifference can't get in the way of hard working American families. #OpportunityForAll|4.986666666666667
3091|"""We can't afford to wait for Congress right now.""  President Obama"|5.01
3092|"""We do better when a young family knows that they can get ahead.""  President Obama #OpportunityForAll"|5.974545454545453
3093|"""We are fighting so everybody has a chance.""  President Obama #OpportunityForAll"|4.9366666666666665
3094|"""We have come farther and recovered faster than just about any advanced economy on Earth.""  President Obama #OpportunityForAll"|5.570769230769231
3095|LIVE: President Obama is speaking about the economy from Minneapolis. Tune in: http:// ofa.bo/izC #OpportunityForAll|5.126666666666666
3096|One year ago today, the Senate passed a bipartisan immigration reform bill. Leaders in the House have failed to act. #OneYearNoAction|4.993333333333333
3097|You could win a free trip to Chicago this summer. Here's how: http:// ofa.bo/gyq|6.26857142857143
3098|One year ago, #DOMA was struck down. #LoveIsLove pic.twitter.com/0hLq1LSNKn|4.493333333333333
3099|You should own a piece of this: http:// ofa.bo/jxu pic.twitter.com/9QqSBoLTd3|5.368
3100|Happening now: President Obama hosts a town hall in Minneapolis. Tune in: http:// ofa.bo/eyU #OpportunityForAll|5.495
3101|"This is what marriage means to those who have had the chance to say ""I do"": http:// ofa.bo/tyE #LoveIsLove"|5.36923076923077
3102|Don't miss your chance to win a free trip to the Windy City: http:// ofa.bo/szG|5.894000000000001
3103|Ready. #LetsDoThis #WorldCup pic.twitter.com/AgNq9veoqG|
3104|Chip in today and put your name alongside those fighting for change: http:// ofa.bo/axQ pic.twitter.com/wq8pT7ri7H|5.137777777777777
3105|Chip in today to help support the movement that's making progress where it counts: http:// ofa.bo/rvS pic.twitter.com/HYXmHCKjXq|5.746666666666666
3106|Here's one way to help @OFA call out climate change deniers in Congress: http:// ofa.bo/cvC #ActOnClimate|5.435555555555556
3107|One year ago, President Obama introduced his Climate Action Plan. It's already making real progress: http:// ofa.bo/svd #ActOnClimate|5.920000000000001
3108|Thanks to the Affordable Care Act, you're covered at the pharmacy too. pic.twitter.com/Fywyh5IRBh|5.176666666666667
3109|Help fight back against health care repealers. http:// ofa.bo/auc pic.twitter.com/Ib0xpYnlgA|5.0280000000000005
3110|See why these Americans believe in raising the minimum wage: http:// ofa.bo/bv4 #WithABetterWage pic.twitter.com/gEBWXlv4z7|5.38
3111|Sign this petition: It's time to raise the minimum wage. http:// ofa.bo/ttV #WithABetterWage pic.twitter.com/ZKLfgKoGVJ|5.273333333333334
3112|Be counted in this amazing grassroots milestone: http:// ofa.bo/ctp|6.073333333333333
3113|This matters. pic.twitter.com/j8XxNBBRSp|
3114|Full-time workers earning the national minimum wage make only $14,500 a year. That's not enough: http:// ofa.bo/ctk #WithABetterWage|5.428000000000001
3115|Help @OFA reach an amazing milestone: 500,000 grassroots donors. http:// ofa.bo/su9|6.080000000000001
3116|LIVE: @FLOTUS closes out the @WhiteHouse Summit on Working Families. Tune in: http:// ofa.bo/dss #FamiliesSucceed|5.053333333333334
3117|FACT: Women are now the primary or co-breadwinner in nearly two-thirds of American families. #FamiliesSucceed|5.324999999999999
3118|"""No matter what you look like or where you come from, here in America, you can make it.""   President Obama"|5.721428571428571
3119|"""I take this personally because I'm the husband of a brilliant woman who struggled to balance work and raise our girls.""  President Obama"|5.7023529411764695
3120|"""I was raised by strong women who worked hard to support my sister and me. I saw what it was like for a single mom.""  President Obama"|5.578095238095237
3121|"""Many of these issues are not partisan until they get to Washington.""  President Obama"|4.935555555555556
3122|"""Even if Republicans in Congress refuse to budge on this issue this year, everyone knows America deserves a raise.""  President Obama"|5.176666666666667
3123|"""I promise you: You have a president who will take action to support working families.""  President Obama #FamiliesSucceed"|5.756363636363637
3124|"""The bottom line is 21st century families deserve 21st century workplaces.""  President Obama #FamiliesSucceed"|5.713333333333334
3125|"""A whole lot of fathers would love to be home for their babies' first weeks in the world.""  President Obama #FamiliesSucceed"|5.850666666666667
3126|"""Anything that makes life harder for women, makes life harder for families.""  President Obama #FamiliesSucceed"|5.557777777777777
3127|"""Parents who work full time should earn enough to pay the bills.""  President Obama #FamiliesSucceed"|5.572
3128|"""Nearly 28 million Americans would benefit if we raised the wage to $10.10 an hour.""  President Obama #FamiliesSucceed #RaiseTheWage"|5.856
3129|"""In 31 states, decent child care costs more than college tuition.""  President Obama #FamiliesSucceed"|5.974285714285714
3130|"""Many women can't even get a paid day off to give birth. You'd think that would be a pretty low bar.""  President Obama #FamiliesSucceed"|5.565882352941177
3131|"""Work gives us a place of dignity and income, and is important. But families are the bedrock of our lives."" President Obama #FamiliesSucceed"|5.695714285714286
3132|WATCH: President Obama is speaking on how to create workplaces that support working families. http:// ofa.bo/pve #FamiliesSucceed|5.559999999999999
3133|President Obama will speak at the @WhiteHouse Summit on Working Families today at 1:40 p.m. ET: http:// ofa.bo/ftF #FamiliesSucceed|5.497142857142856
3134|Retweet if you agree: Our economy succeeds when #FamiliesSucceed . pic.twitter.com/dXT9Bu6mW9|5.0600000000000005
3135|Read President Obama's latest op-ed about the need for family-friendly workplace policies: http:// ofa.bo/dsT #FamiliesSucceed|5.203333333333333
3136|Happening now: @VP and @DrBiden kick off the White House Summit on Working Families. http:// ofa.bo/at6 #FamiliesSucceed|4.699999999999999
3137|Read the President's latest message to @OFA supporters: It's time to #RaiseTheWage . http:// ofa.bo/rsm|5.469999999999999
3138|Watch: Now is the time to #ActOnClimate . http:// ofa.bo/pv8|5.220000000000001
3139|Don't forget: The White House Summit on #WorkingFamilies starts tomorrow at 9:00 a.m. ET. http:// ofa.bo/stP|5.65
3140|"""Family leave. Childcare. Flexibility. These aren t frills they re basic needs."" Watch the weekly address: http:// ofa.bo/drQ"|5.146666666666667
3141|Add your name: Climate change is happening now. Whose side are you on? http:// ofa.bo/drR #ActOnClimate|5.5114285714285725
3142|Solar energy is more accessible than you think: #ActOnClimate in your own community. #PutSolarOnIt pic.twitter.com/XYJ38HoaQj|5.860000000000001
3143|Most Americans support protecting LGBT Americans from workplace discrimination. Say you're one of them: http:// ofa.bo/qrI|5.593333333333334
3144|Nearly 60% of people who got insurance on the marketplace were uninsured now they have affordable coverage: http:// ofa.bo/frW|5.384
3145|Get ready for the White House Summit on #WorkingFamilies , coming up on Monday: http:// ofa.bo/arR pic.twitter.com/kIn4txeruN|5.6971428571428575
3146|Another victory for equality: http:// ofa.bo/iqX #LoveIsLove|6.6
3147|"""I commend the Massachusetts Legislature for ... taking action toward raising the state s minimum wage.""  President Obama"|5.375
3148|It's time for paid leave policies that work for American families. #WorkingFamilies pic.twitter.com/y2HEfjSe9n|5.3925
3149|Watch what President Obama said today about the situation in Iraq: http:// ofa.bo/iqO|5.291428571428571
3150|"""Kyle is a shining example of what our nation needs to encourage.""  President Obama to Medal of Honor recipient Kyle Carpenter"|5.400000000000001
3151|Don't forget to tune in on Monday to the White House Summit on #WorkingFamilies : http:// ofa.bo/ptL|5.120000000000001
3152|It's unthinkable that in 2014 someone could be fired because of who they are or whom they love: http:// ofa.bo/gq2 #LGBT|4.983636363636363
3153|"Fantastic news: ""Millions Get Obamacare Plans For $100 Or Less"" More from @HuffingtonPost : http:// ofa.bo/jpF"|5.18
3154|Great news: Financial assistance is cutting monthly premiums for some Americans by 76%, thanks to health care reform. http:// ofa.bo/fqm|5.645454545454545
3155|"""'If you can imagine it, then you can do it' ... That's a pretty good motto for America.""  President Obama #NationOfMakers"|6.08909090909091
3156|"""One of the best ways to create more new jobs is to boost American manufacturing.""  President Obama #NationOfMakers"|5.8516666666666675
3157|LIVE: President Obama is speaking at the first-ever White House Maker Faire. Watch here: http:// ofa.bo/aqj #NationOfMakers|5.234999999999999
3158|This California olive grower is seeing the impacts of climate change firsthand: http:// ofa.bo/eqc #ActOnClimate|5.548571428571429
3159|Save the date: The White House Summit on #WorkingFamilies is this Monday, June 23. http:// ofa.bo/bri pic.twitter.com/mEdDyYFphT|5.194999999999999
3160|Join the fight against LGBT discrimination: http:// ofa.bo/brg|3.6933333333333334
3161|Add your name: It's time to end workplace discrimination against LGBT Americans. http:// ofa.bo/cqd|4.483333333333333
3162|"""A lot of companies are realizing that family-friendly policies are good business not just the right thing to do.""  President Obama"|5.492307692307692
3163|"""We've seen entrepreneurship in manufacturing expand at the fastest pace that we've seen in 20 years.""  President Obama #MadeInAmerica"|5.416363636363636
3164|"""Companies, instead of outsourcing, are thinking about insourcing once again.""  President Obama #MadeInAmerica"|5.233333333333333
3165|LIVE: President Obama is in Pittsburgh speaking about spurring American manufacturing and innovation. http:// ofa.bo/aqJ #MadeInAmerica|5.433333333333334
3166|One-question survey: Tell @OFA what issue you're most fired up to work on. http:// ofa.bo/cq5|4.9325
3167|11 on the field, more than 300 million cheering them on. #WorldCup #USMNT pic.twitter.com/vVjgAMXN0J|5.636666666666667
3168|Retweet if you think every American should be treated with dignity regardless of their sexual orientation or gender identity.|5.554285714285714
3169|Big news in the fight for #LGBT equality: http:// ofa.bo/io1|4.799999999999999
3170|This is huge: President Obama will prohibit federal contractors from discriminating based on sexual orientation or gender identity.|5.486
